Assemblage_Name	3690736-7028140-4	0-0-9216507	2679573-0-4905247	3553626-0-6423424	9586298-1058292-2269772	3732821-8407899-2	4-1-7583102	0-4804888-6885032	7061523-6089114-2269772	0-6955466-2	0-9725612-2	7551446-6089114-2269772	1689561-0-6539304	9586298-9071738-2269772	3553626-0-2	667269-0-2	1127249-9071738-2269772	7073787-6089114-2269772	5658054-0-4476754	7046304-6523084-3	4467594-0-9678221	3732821-9993981-2	3-0-3	9586298-5530670-2269772	4816804-9993981-2	3553626-0-3486208	9586298-6089114-2269772	6041521-9993981-2	0-0-9567888	922000-0-2	5658054-0-2	3-13568-4793633	9586298-3415494-2269772	7582557-0-2	9586298-5258981-2269772	9586298-725428-2269772	6645166-3829577-2	1367576-6089114-2269772	3732821-9993981-2615716	3732821-2-2	7444912-0-2	3553626-3829577-2	3-13568-9361314	0-0-2	0-3608663-6885032	2679573-0-2269772	3553626-3697358-2	8287089-0-2	9482360-3829577-2	3732821-9744730-2	3-72714-3	8612655-0-3	3310966-9993981-2	0-6941699-4711549	3732821-1373091-2615716	3-783538-4	1689561-8421113-6539304	7770222-0-2	3553626-422861-2	3690736-4961634-4	3553626-0-6539304	0-4804888-4711549	7834978-3829577-2	1138499-9993981-3769561	3732821-9993981-5241821	3732821-9993981-3769561	3690736-3767468-994997	4330741-9993981-2615716	14765-422861-2	7046304-1972091-3	3493913-9993981-2	2679573-0-3	9586298-1514832-2269772	0-9408246-6885032	3553626-0-8094361	5916766-0-3	9586298-7648912-2269772	9586298-0-2269772	6648972-9071738-2269772	3732821-9993981-6964913	3929744-9993981-5827477	9586298-6089114-7103958	2679573-6022236-2269772	3-0-9361314	3-9526801-4793633	9586298-1465272-2269772	0-5461222-2	0-4804888-2	7046304-0-3	9586298-5511829-2269772	7372001-0-2269772	3505182-0-2	3-1807723-9361314	3-0-4	3553626-0-165028	3732821-9993981-2037211	0-4804888-8830625	3732821-2580820-2	3929744-9993981-2	6513529-0-3	3690736-3767468-4	1129687-4804888-2
assemblage-581-660	0	0	0	0	60	0	0	108	0	0	0	0	4	0	70	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	31	22
assemblage-189-470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	146	0	24
assemblage-360-732	0	0	0	0	11	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	37	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	86	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	56	12
assemblage-803-145	0	0	0	0	0	0	0	0	0	15	0	0	0	0	156	0	0	0	0	0	3	55	107	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	3	97	29
assemblage-621-578	0	0	0	0	0	0	0	0	0	0	3	0	0	0	37	0	0	0	0	0	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	48	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-421-153	0	0	0	0	38	0	0	100	0	0	0	0	6	0	94	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	18	27
assemblage-728-395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	12	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-555-334	0	0	0	0	0	0	0	34	0	0	0	4	17	0	85	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-795-159	0	0	12	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	119	72	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	11	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	34	8	28
assemblage-421-156	0	0	0	0	38	0	0	95	0	0	0	0	8	0	79	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	36	33
assemblage-796-161	49	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	5	321	8	0	7	0	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	46
assemblage-969-257	0	0	0	107	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	199	0	0	0	0	25	0	0	0	68	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-843-759	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	270	0	0	0	0	0	26	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	37	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	22
assemblage-940-121	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	295	0	0	0	0	0	29	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	19
assemblage-387-349	0	0	15	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	110	67	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	25	10	25
assemblage-951-120	0	0	0	0	0	0	0	195	0	0	0	0	0	91	0	0	0	0	0	0	0	44	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	12
assemblage-805-170	3	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	31	0	0	0	0	0	0	0	9	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	183	19	0	0	0	0	0	0	0	0	0	0	0	40	39
assemblage-959-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	277	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0	0	24	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	31
assemblage-269-165	0	0	0	0	0	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-507-543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	20	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	19
assemblage-763-668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	94	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25
assemblage-953-254	0	0	0	29	15	0	0	28	0	0	0	0	24	0	61	0	0	0	0	0	0	56	0	0	0	0	53	0	0	0	12	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	48	0	0	20	0	0	0	0	0	0	12	0	0	0	0	0	13	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	48
assemblage-592-669	0	0	0	0	0	0	0	139	0	0	0	0	15	164	0	4	0	0	0	0	0	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	68	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-258-142	0	0	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-875-858	0	0	0	0	0	0	0	49	23	0	0	0	0	173	0	0	3	0	0	0	0	20	0	15	0	0	116	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	28
assemblage-529-447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	4	15	0	0	0	0	0	0	138	21
assemblage-958-238	0	0	0	0	0	0	0	4	0	0	0	0	114	0	151	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	9	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
assemblage-347-736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	108	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-710-386	0	0	0	133	0	0	0	0	0	0	0	0	0	0	44	0	0	0	4	0	0	176	0	0	0	0	35	0	0	0	61	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-956-109	0	0	0	0	0	0	0	211	0	0	0	0	0	90	0	0	0	0	0	0	0	45	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	17
assemblage-773-185	12	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	45	0	0	0	0	0	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	168	28	0	0	0	0	0	0	0	0	0	0	0	34	28
assemblage-961-120	0	0	0	0	0	0	0	83	0	0	0	0	0	22	0	0	0	0	0	0	0	42	0	0	0	0	17	0	0	0	0	0	0	0	0	0	7	0	157	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	21
assemblage-554-333	0	0	0	0	33	0	0	22	0	0	0	0	0	0	7	0	0	0	0	0	0	161	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	23
assemblage-919-393	29	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	5	336	6	0	6	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	44
assemblage-186-742	0	0	0	0	0	0	0	42	21	0	0	0	0	163	0	0	11	0	0	0	0	23	0	13	0	0	130	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	25
assemblage-756-692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	11	0	0	0	0	0	49	46
assemblage-722-404	0	0	0	0	0	0	0	7	0	0	0	0	152	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	18	8	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-363-659	0	0	0	0	17	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	33	15	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	85	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	58	26
assemblage-888-401	0	0	20	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	107	54	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	10	23
assemblage-400-348	56	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	3	315	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	64
assemblage-582-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	15	7	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-967-235	0	0	0	93	0	0	0	0	0	0	0	0	0	0	33	0	0	0	6	0	0	206	0	0	0	0	28	0	0	0	72	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-427-154	0	0	0	0	38	0	0	95	0	0	0	0	4	0	87	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	23	24
assemblage-961-223	0	0	0	91	0	0	0	0	0	0	0	0	0	0	40	0	0	0	11	0	0	181	0	0	0	0	32	0	0	0	83	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-175-456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	140	0	21
assemblage-187-737	0	0	0	0	0	0	0	76	0	0	0	0	0	10	0	0	0	0	0	0	0	54	0	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	166	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	21
assemblage-569-342	0	0	0	0	0	0	0	20	0	0	0	10	13	0	69	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-521-457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	128	22
assemblage-416-161	0	0	0	119	0	0	0	0	0	0	0	0	0	0	57	0	0	0	8	0	0	163	0	0	0	0	25	0	0	0	69	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-566-359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	14	0	0	0	133	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
assemblage-541-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0	120	29
assemblage-848-228	0	0	0	0	12	0	0	61	0	0	0	0	8	43	21	11	0	0	0	0	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	14	0	0	73	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	6	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	39
assemblage-910-373	0	0	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	115	87	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	17	3	29
assemblage-980-247	0	0	0	0	49	0	0	115	0	0	0	0	3	0	83	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	6	0	0	0	23	29
assemblage-186-739	0	0	0	0	0	0	0	52	17	0	0	0	0	185	0	0	11	0	0	0	0	12	0	9	0	0	112	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	25
assemblage-415-839	47	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	6	303	5	0	13	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	45
assemblage-581-658	0	0	0	0	0	0	0	35	0	0	0	11	10	0	67	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	5	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-260-147	0	0	0	0	0	7	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-314-250	0	0	0	0	0	0	0	147	0	0	0	0	21	130	0	22	0	0	0	0	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	77	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-591-669	0	0	0	0	28	0	0	35	0	0	0	0	0	0	20	0	0	0	0	0	0	151	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	79	0	0	35
