Seriation_Number	Assemblage	823213-7284367-34515	3946190-4-2	5610498-2-4	2-4-5314329	3552585-4-2	2-4-8959839	823213-4-6600752	2-4-7135794	5805629-2-1	2-2-1	8092959-4-2776790	2-4-2776790	1699386-4-2	2-4-4103850	4958643-4-3646624	7250888-2-4	823213-4-1236678	0-2-4	823213-4-3690380	2-4-5562174	823213-2644870-34515	2-4-491684	823213-7284367-6082563	2-4-2	823213-4-6488607	2-2-672240	4958643-607828-3269122	4958643-4-3269122	2-4-3424143	4-2-4	2303633-4-2	7913822-607828-3269122	823213-4-34515	4378603-4-34515	2-7527780-1	2799825-2-4	823213-4-2	5805629-6272981-1	1699386-4-3037648	823213-2885997-34515	4958643-4-2	9659669-4-4103850	3911063-7284367-34515	823213-7284367-7464847	823213-1203819-34515	2-2523473-6266002	4958643-5160136-2	2-4-8411193	2209031-4-6488607	2-1301171-2776790	823213-360755-7270754	2-1100523-2	823213-1891676-6082563	823213-360755-34515	2205767-7284367-34515
110	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

111	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
111	assemblage-1022-687	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	50	83	0	0	0	0	57	0	0	0	30	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	5	26
111	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

112	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
112	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
112	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

113	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
113	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11
113	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

114	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
114	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
114	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

115	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
115	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
115	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

116	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
116	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
116	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11

117	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
117	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
117	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

118	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
118	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
118	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

119	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
119	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
119	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

120	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
120	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
120	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11

121	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
121	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
121	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

122	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
122	assemblage-685-353	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	51	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
122	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10

123	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
123	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
123	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

124	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
124	assemblage-865-272	182	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	94	0	0	0	0	0	24	0	0	0	9	0	5	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	29	8
124	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

125	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
125	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
125	assemblage-491-497	0	0	79	0	0	0	0	0	0	281	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9

126	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
126	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
126	assemblage-988-869	0	0	0	0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	0	0	0	0	0	0	0	423	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11

127	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
127	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
127	assemblage-507-342	0	0	0	0	0	0	0	0	0	9	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	15	0	0	0	0	0	0	0	418	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11

128	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
128	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
128	assemblage-362-519	9	111	0	0	0	0	45	17	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	45	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6

129	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
129	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
129	assemblage-685-361	13	93	0	0	0	0	82	13	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10

130	assemblage-589-914	65	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	15	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	73	10
130	assemblage-973-890	65	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
130	assemblage-476-510	0	0	61	0	0	0	0	0	0	294	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

